filename,width,height,class,xmin,ymin,xmax,ymax,labels
train/2023-09-14-03-49-26-mp4_26_png.rf.db2b51b1f265889afc13d802d2514717.jpg,30,22,person,13,6,19,20,1
train/2023-09-14-03-49-26-mp4_124_png.rf.4733540826b9a7a41f3cad9335e931a5.jpg,30,22,person,15,10,21,17,1
train/2023-09-14-03-49-26-mp4_124_png.rf.4733540826b9a7a41f3cad9335e931a5.jpg,30,22,person,20,6,29,17,1
train/2023-09-14-03-49-26-mp4_124_png.rf.551b3b982eef11b3781841efda2689bb.jpg,30,22,person,10,9,16,16,1
train/2023-09-14-03-49-26-mp4_124_png.rf.551b3b982eef11b3781841efda2689bb.jpg,30,22,person,2,5,11,16,1
train/2023-09-11-05-33-46-mp4_161_png.rf.190f6695d29aa14742f20aba40749f19.jpg,30,22,person,11,3,17,17,1
train/meter-mp4_59_png.rf.dfe06298fc8bf4e0ec6d4a30b18fda1b.jpg,30,22,person,15,5,21,16,1
train/2-_1-mp4_80_png.rf.91f31ca4608efe8d16584294a0e34187.jpg,30,22,person,9,10,14,20,1
train/2023-09-14-03-49-26-mp4_278_png.rf.900dbc47446b515b8ebd1e79afe39cd0.jpg,30,22,person,12,10,17,21,1
train/2023-09-14-03-49-26-mp4_278_png.rf.900dbc47446b515b8ebd1e79afe39cd0.jpg,30,22,person,6,10,11,20,1
train/2-_1-mp4_38_png.rf.f0f88e9f3078c1323b950d45846978af.jpg,32,24,person,21,6,26,17,1
train/meter-mp4_64_png.rf.3d66ba2d4554ee971078a522c1f13654.jpg,28,20,person,10,4,17,15,1
train/2023-09-14-03-49-26-mp4_134_png.rf.d8bb1db305c791ea57e20c9c6d5655fe.jpg,32,24,person,15,7,21,16,1
train/2023-09-14-03-49-26-mp4_134_png.rf.d8bb1db305c791ea57e20c9c6d5655fe.jpg,32,24,person,21,3,28,18,1
train/meter-mp4_59_png.rf.64fda48f804db7d487fa5e45bd351f35.jpg,30,22,person,12,5,18,16,1
train/2023-09-14-03-49-26-mp4_220_png.rf.b0c918d6e823c2e516b6e10c9fe56e96.jpg,30,22,person,21,2,27,16,1
train/2023-09-14-03-49-26-mp4_220_png.rf.b0c918d6e823c2e516b6e10c9fe56e96.jpg,30,22,person,14,5,19,16,1
train/2023-09-11-05-33-46-mp4_35_png.rf.94ba9ad64d1f0173393c55bc83bc4113.jpg,32,24,person,16,7,25,21,1
train/2023-09-14-03-49-26-mp4_316_png.rf.d694ed722aef81db225a2ae48c8b43b3.jpg,30,22,person,6,5,12,18,1
train/2023-09-14-03-49-26-mp4_321_png.rf.1843883cc83dd8a84d955eb140fddef4.jpg,30,22,person,11,5,18,17,1
train/2023-09-14-03-49-26-mp4_78_png.rf.0e8a731739b6a875721994b4e70de183.jpg,32,24,person,20,5,25,14,1
train/2023-09-14-03-49-26-mp4_158_png.rf.52c87e5675f66d559866de0591231454.jpg,28,22,person,13,9,21,20,1
train/2023-09-14-03-49-26-mp4_226_png.rf.b0188ac42d4cbd186bc8c41751349db9.jpg,32,24,person,21,3,26,14,1
train/2023-09-14-03-49-26-mp4_226_png.rf.b0188ac42d4cbd186bc8c41751349db9.jpg,32,24,person,18,6,22,15,1
train/2023-09-14-03-49-26-mp4_176_png.rf.384151efbd5d9521c889690ba6410d9b.jpg,30,22,person,1,9,8,23,1
train/2023-09-14-03-49-26-mp4_176_png.rf.384151efbd5d9521c889690ba6410d9b.jpg,30,22,person,20,10,25,22,1
train/2023-09-11-05-33-46-mp4_1_png.rf.eb50ae43475428e9888d8239a8b09d5f.jpg,30,22,person,7,6,17,19,1
train/meter-mp4_31_png.rf.102f94f15909da69b85c4a988d996a84.jpg,32,24,person,11,4,19,18,1
train/2-_1-mp4_115_png.rf.e38f002073ca3a79525b9841ce78f849.jpg,32,24,person,16,7,24,16,1
train/2023-09-14-03-49-26-mp4_36_png.rf.fdc56aa083694e4bcee7274071c17557.jpg,30,22,person,19,10,25,20,1
train/meter-mp4_13_png.rf.c423d59233f2f1cd4185434be8562be7.jpg,30,22,person,9,7,21,23,1
train/2023-09-14-03-49-26-mp4_32_png.rf.42ea39f9da8d11aaca8c3fe92200fd48.jpg,28,20,person,15,2,21,15,1
train/2023-09-14-03-49-26-mp4_141_png.rf.a3e81df299784dac1a6d341025f7fe07.jpg,28,20,person,13,7,20,19,1
train/2023-09-14-03-49-26-mp4_141_png.rf.a3e81df299784dac1a6d341025f7fe07.jpg,28,20,person,21,8,27,20,1
train/2023-09-11-05-33-46-mp4_35_png.rf.758fa509feedc8bfb6b4f30a4de0803e.jpg,32,24,person,9,7,18,21,1
train/2023-09-11-05-33-46-mp4_48_png.rf.39a16b79719a9fd17e2a1ed6a9808be0.jpg,28,20,person,14,4,24,17,1
train/2023-09-14-03-49-26-mp4_33_png.rf.dcb5c9002481c90e86ed414dd3b0e01e.jpg,30,22,person,17,5,23,16,1
train/2-_1-mp4_86_png.rf.b88d1ccbd018614c88aa4c7e4d265315.jpg,28,20,person,8,3,15,16,1
train/2023-09-11-05-33-46-mp4_37_png.rf.a47a734e80161e445257dedebf5df61d.jpg,32,24,person,9,7,19,21,1
train/2023-09-14-03-49-26-mp4_181_png.rf.b9f17a70b90fbbf22d70cf56474a4d4d.jpg,28,20,person,1,7,8,21,1
train/2023-09-14-03-49-26-mp4_181_png.rf.b9f17a70b90fbbf22d70cf56474a4d4d.jpg,28,20,person,21,10,28,21,1
train/2023-09-14-03-49-26-mp4_122_png.rf.d8a7753e0c3ba6ba4ba0aa4726ad37e7.jpg,30,22,person,11,8,18,18,1
train/2023-09-14-03-49-26-mp4_122_png.rf.d8a7753e0c3ba6ba4ba0aa4726ad37e7.jpg,30,22,person,3,7,10,18,1
train/2023-09-11-05-33-46-mp4_9_png.rf.db3192205b5d8b96becd95e6e148f0c0.jpg,30,22,person,1,1,27,23,1
train/2023-09-14-03-49-26-mp4_242_png.rf.18cbf023fa9b4ad4fb9a692a5c1977ea.jpg,32,24,person,11,3,19,14,1
train/2023-09-14-03-49-26-mp4_242_png.rf.18cbf023fa9b4ad4fb9a692a5c1977ea.jpg,32,24,person,21,3,30,16,1
train/2023-09-14-03-49-26-mp4_102_png.rf.87de65290fb7d3d744a187571f2393bd.jpg,30,22,person,16,3,21,17,1
train/2023-09-14-03-49-26-mp4_102_png.rf.87de65290fb7d3d744a187571f2393bd.jpg,30,22,person,5,4,12,17,1
train/2023-09-14-03-49-26-mp4_238_png.rf.c9c49c68693c8bd48fdad2a2576ed24d.jpg,30,22,person,11,11,19,21,1
train/2023-09-14-03-49-26-mp4_238_png.rf.c9c49c68693c8bd48fdad2a2576ed24d.jpg,30,22,person,5,9,11,20,1
train/2023-09-14-03-49-26-mp4_73_png.rf.55513780a570074186003d9d981b81ce.jpg,28,22,person,4,9,11,20,1
train/meter-mp4_44_png.rf.f25ae076a8ee7698f85949586da77839.jpg,30,22,person,14,7,22,19,1
train/2-_1-mp4_44_png.rf.6a8ee1bf595c64b3fae9ee7d8b207000.jpg,28,20,person,9,2,15,14,1
train/2023-09-14-03-49-26-mp4_233_png.rf.e56e0d455347b7695f30d7f0d54ce732.jpg,32,24,person,16,2,24,15,1
train/2023-09-14-03-49-26-mp4_92_png.rf.c2e175ffe63500c469ecff4c91fe5356.jpg,30,22,person,8,5,13,14,1
train/2023-09-11-05-33-46-mp4_150_png.rf.4b32bf7dca260e0e0ffc02f2af40d027.jpg,28,20,person,18,4,23,16,1
train/2023-09-14-03-49-26-mp4_257_png.rf.dfe10c3fb1442e5dd22b6a4bdda02730.jpg,28,22,person,18,11,24,20,1
train/2023-09-14-03-49-26-mp4_257_png.rf.dfe10c3fb1442e5dd22b6a4bdda02730.jpg,28,22,person,1,8,8,23,1
train/2023-09-14-03-49-26-mp4_257_png.rf.dfe10c3fb1442e5dd22b6a4bdda02730.jpg,28,22,person,9,9,14,20,1
train/2-_1-mp4_88_png.rf.41d1b4d81d81a9f62642b1eccd2ee128.jpg,30,22,person,7,3,14,16,1
train/meter-mp4_13_png.rf.009ba91feaf3406fc605606d0abbf7cf.jpg,28,22,person,11,1,23,17,1
train/2023-09-14-03-49-26-mp4_283_png.rf.e4b395ce4776a2ab663979f324bad3f8.jpg,32,24,person,16,4,23,15,1
train/2023-09-14-03-49-26-mp4_283_png.rf.e4b395ce4776a2ab663979f324bad3f8.jpg,32,24,person,24,2,33,19,1
train/2023-09-11-05-33-46-mp4_161_png.rf.54a67304781c449c16598c75886552d2.jpg,32,24,person,16,4,22,18,1
train/2023-09-14-03-49-26-mp4_137_png.rf.aa5ae6a63c019c75c9cc0fe858336daa.jpg,30,22,person,12,7,18,17,1
train/2023-09-14-03-49-26-mp4_137_png.rf.aa5ae6a63c019c75c9cc0fe858336daa.jpg,30,22,person,4,4,10,17,1
train/2023-09-11-05-33-46-mp4_132_png.rf.6ce0da3f721308e912ea94262fcdae4e.jpg,30,22,person,11,6,18,19,1
train/2023-09-11-05-33-46-mp4_74_png.rf.41abcce854a1cb241175e949e5bb675c.jpg,30,22,person,1,3,9,16,1
train/2023-09-11-05-33-46-mp4_45_png.rf.7995ffc648118a5ec91285a8491fe8f8.jpg,30,22,person,13,5,22,17,1
train/2023-09-14-03-49-26-mp4_93_png.rf.14be1dacc79c6897c876e01c5acab413.jpg,32,24,person,20,4,25,14,1
train/2023-09-11-05-33-46-mp4_99_png.rf.70e9a1e57eae4756bdd67f78f520da84.jpg,32,24,person,6,4,13,16,1
train/2023-09-14-03-49-26-mp4_145_png.rf.f9036ea1cfccc973685f8ed4ff9eedb5.jpg,28,20,person,11,8,17,19,1
train/2023-09-14-03-49-26-mp4_145_png.rf.f9036ea1cfccc973685f8ed4ff9eedb5.jpg,28,20,person,21,6,25,17,1
train/2023-09-11-05-33-46-mp4_27_png.rf.a992dbfe4a903030915075be6b5e5e2b.jpg,28,20,person,13,7,22,20,1
train/2-_1-mp4_75_png.rf.68c8fcca98d0954163e19d836e287f86.jpg,30,22,person,14,5,20,16,1
train/2-_1-mp4_75_png.rf.68c8fcca98d0954163e19d836e287f86.jpg,30,22,person,18,3,24,16,1
train/2-_1-mp4_82_png.rf.16fabc0ff4ab07d04534d0699de0188a.jpg,30,22,person,8,9,14,20,1
train/2023-09-14-03-49-26-mp4_84_png.rf.21ee5b2f6ce878e6ce4eade5cc65b775.jpg,32,24,person,20,6,26,15,1
train/2023-09-11-05-33-46-mp4_11_png.rf.0d75da9d3ad27219148708b025a5e700.jpg,30,22,person,2,1,31,23,1
train/2023-09-11-05-33-46-mp4_72_png.rf.1868160f6fc5e9f67664e172862f2051.jpg,30,22,person,19,3,27,19,1
train/2-_1-mp4_52_png.rf.7335986394e1ff24787502d9ea00d3f1.jpg,32,24,person,19,1,31,16,1
train/2023-09-11-05-33-46-mp4_26_png.rf.b8415b24a0840cfcecead1c729276d82.jpg,30,22,person,8,4,18,18,1
train/2-_1-mp4_113_png.rf.a9edeabef1ab1937afac20ead18e647c.jpg,30,22,person,9,6,17,15,1
train/2023-09-11-05-33-46-mp4_150_png.rf.db34cc9173ffda52a5713a7a768c336b.jpg,32,24,person,19,5,24,17,1
train/2023-09-14-03-49-26-mp4_157_png.rf.c76ed87bda3121b8fef937f2b3f12381.jpg,32,24,person,15,4,23,17,1
train/2023-09-11-05-33-46-mp4_99_png.rf.38a00d423e2855988f50c304e6d633dc.jpg,30,22,person,20,3,27,15,1
train/2023-09-11-05-33-46-mp4_119_png.rf.cf4cfda8cb42b3ac7f2528a34513efc0.jpg,30,22,person,13,3,21,14,1
train/2023-09-11-05-33-46-mp4_146_png.rf.34aa1c6f2a6794cebc8a81d0ae96ea51.jpg,28,22,person,16,8,23,23,1
train/2-_1-mp4_119_png.rf.7062b12d7af12f96dfc51331294f7a13.jpg,28,22,person,7,9,16,20,1
train/2-_1-mp4_72_png.rf.7a52cb914e5bb8e36eb216b57f46d8b2.jpg,32,24,person,9,6,16,13,1
train/2-_1-mp4_72_png.rf.7a52cb914e5bb8e36eb216b57f46d8b2.jpg,32,24,person,17,4,24,18,1
train/2023-09-11-05-33-46-mp4_13_png.rf.bf17bbec81adbae96933fb6fdd3772f5.jpg,30,22,person,1,1,31,23,1
train/meter-mp4_29_png.rf.a091b85a55c22ed498eb94d356fdacd9.jpg,30,22,person,10,1,21,17,1
train/2023-09-11-05-33-46-mp4_97_png.rf.937d49393f76f636c5b3617ba8d2f479.jpg,30,22,person,25,10,30,21,1
train/2023-09-14-03-49-26-mp4_187_png.rf.9a02564977ddd0ef65f681becb582602.jpg,30,22,person,19,9,26,19,1
train/2023-09-14-03-49-26-mp4_187_png.rf.9a02564977ddd0ef65f681becb582602.jpg,30,22,person,3,9,7,20,1
train/2023-09-11-05-33-46-mp4_122_png.rf.9f31f2e442efb4b430c84b7a84bbc743.jpg,32,24,person,7,4,14,18,1
train/2023-09-14-03-49-26-mp4_248_png.rf.c6f528516b6f16946a6eb47537524cb5.jpg,30,22,person,8,3,14,12,1
train/2023-09-14-03-49-26-mp4_248_png.rf.c6f528516b6f16946a6eb47537524cb5.jpg,30,22,person,21,1,31,18,1
train/2-_1-mp4_102_png.rf.95951b1edd153ef3f2c6a3075a8e7e5b.jpg,32,24,person,15,5,23,16,1
train/2-_1-mp4_101_png.rf.bba8e4cb0e8f956981e33d0aa6f9776f.jpg,30,22,person,10,9,19,20,1
train/2-_1-mp4_90_png.rf.9aa5aecca9be0d0b06942ddba12861cb.jpg,32,24,person,17,4,24,16,1
train/2-_1-mp4_52_png.rf.387876e11a65eca0a5fb452ee9b3f55d.jpg,30,22,person,18,8,30,23,1
train/meter-mp4_58_png.rf.cb7916cf702461feec1dd4abcfc2419e.jpg,28,20,person,12,7,20,18,1
train/2023-09-14-03-49-26-mp4_276_png.rf.10a905caa043a617709c38b6d62d1e89.jpg,28,22,person,14,10,19,21,1
train/2023-09-14-03-49-26-mp4_276_png.rf.10a905caa043a617709c38b6d62d1e89.jpg,28,22,person,9,9,13,19,1
train/2023-09-14-03-49-26-mp4_276_png.rf.10a905caa043a617709c38b6d62d1e89.jpg,28,22,person,5,8,11,18,1
train/2023-09-14-03-49-26-mp4_64_png.rf.5aa62ed6db2872928dd361ef1ef34bc6.jpg,28,20,person,8,3,13,13,1
train/2023-09-14-03-49-26-mp4_64_png.rf.5aa62ed6db2872928dd361ef1ef34bc6.jpg,28,20,person,4,4,10,14,1
train/meter-mp4_35_png.rf.d027e5f8c9c5b2679bc953e7138349f4.jpg,28,20,person,11,4,19,18,1
train/2023-09-14-03-49-26-mp4_109_png.rf.835c60e632ef759d706abe375dd57f97.jpg,30,22,person,4,5,15,21,1
train/2023-09-14-03-49-26-mp4_65_png.rf.21f894051c14ed5da8a14df335e3a28d.jpg,32,24,person,20,4,27,15,1
train/2023-09-14-03-49-26-mp4_201_png.rf.7571d66ab9354ac542f801ffd2b7191d.jpg,28,22,person,17,4,23,14,1
train/2023-09-14-03-49-26-mp4_201_png.rf.7571d66ab9354ac542f801ffd2b7191d.jpg,28,22,person,5,3,10,13,1
train/2023-09-11-05-33-46-mp4_119_png.rf.c37a951a468352656d8ab189c7a43526.jpg,28,20,person,12,9,20,20,1
train/2023-09-14-03-49-26-mp4_151_png.rf.4cc263c0035e3e53951a9b6f1ab430d6.jpg,28,20,person,14,8,19,19,1
train/2023-09-14-03-49-26-mp4_151_png.rf.4cc263c0035e3e53951a9b6f1ab430d6.jpg,28,20,person,20,6,24,17,1
train/2023-09-14-03-49-26-mp4_151_png.rf.4cc263c0035e3e53951a9b6f1ab430d6.jpg,28,20,person,7,9,11,19,1
train/2023-09-14-03-49-26-mp4_258_png.rf.e599199b1398560c55cbe0fee0994830.jpg,28,20,person,20,13,25,21,1
train/2023-09-14-03-49-26-mp4_258_png.rf.e599199b1398560c55cbe0fee0994830.jpg,28,20,person,10,9,15,21,1
train/2023-09-14-03-49-26-mp4_258_png.rf.e599199b1398560c55cbe0fee0994830.jpg,28,20,person,1,3,7,21,1
train/2023-09-14-03-49-26-mp4_316_png.rf.d91beb3aa1a9f53bf3056169a38674f0.jpg,28,20,person,21,3,27,16,1
train/2-_1-mp4_75_png.rf.a61f5713007a81afcac4a210e4c737fb.jpg,28,22,person,13,8,19,19,1
train/2-_1-mp4_75_png.rf.a61f5713007a81afcac4a210e4c737fb.jpg,28,22,person,17,8,23,21,1
train/2023-09-14-03-49-26-mp4_265_png.rf.21f06d4b8f5d00fe1195fa66d2c9a4c2.jpg,30,22,person,20,12,25,21,1
train/2023-09-14-03-49-26-mp4_265_png.rf.21f06d4b8f5d00fe1195fa66d2c9a4c2.jpg,30,22,person,10,8,16,19,1
train/2023-09-14-03-49-26-mp4_265_png.rf.21f06d4b8f5d00fe1195fa66d2c9a4c2.jpg,30,22,person,3,7,9,20,1
train/2023-09-14-03-49-26-mp4_62_png.rf.21d270e8b2896cbd1b71b91ff9184e34.jpg,30,22,person,17,5,24,16,1
train/2023-09-14-03-49-26-mp4_62_png.rf.21d270e8b2896cbd1b71b91ff9184e34.jpg,30,22,person,22,6,29,15,1
train/2-_1-mp4_118_png.rf.1cea4b5cd6b433adbbd94c71e647738b.jpg,30,22,person,8,5,16,15,1
train/2023-09-11-05-33-46-mp4_10_png.rf.e2e1a46e741c3e93dd8f4db2494baafc.jpg,30,22,person,1,1,29,23,1
train/2023-09-14-03-49-26-mp4_254_png.rf.0f1a647a9a9b4775642eb15b959c9de0.jpg,30,22,person,8,11,14,20,1
train/2023-09-14-03-49-26-mp4_254_png.rf.0f1a647a9a9b4775642eb15b959c9de0.jpg,30,22,person,25,5,31,23,1
train/2023-09-14-03-49-26-mp4_34_png.rf.1f279ac3c872a8d02bf8e814ec704093.jpg,28,20,person,7,3,13,13,1
train/2023-09-14-03-49-26-mp4_34_png.rf.1f279ac3c872a8d02bf8e814ec704093.jpg,28,20,person,23,3,29,14,1
train/2023-09-14-03-49-26-mp4_53_png.rf.9841a784cad5b0503312eeb88c4e14cc.jpg,30,22,person,12,4,18,16,1
train/2023-09-14-03-49-26-mp4_53_png.rf.9841a784cad5b0503312eeb88c4e14cc.jpg,30,22,person,4,4,10,13,1
train/2023-09-14-03-49-26-mp4_177_png.rf.ea1de481701643cf026548b8e6e78f8a.jpg,32,24,person,26,1,33,17,1
train/2023-09-14-03-49-26-mp4_177_png.rf.ea1de481701643cf026548b8e6e78f8a.jpg,32,24,person,6,4,11,15,1
train/2023-09-14-03-49-26-mp4_56_png.rf.b21342c5fa9113bd8e17bed6c7d9e0b8.jpg,28,20,person,13,6,21,19,1
train/2023-09-14-03-49-26-mp4_56_png.rf.b21342c5fa9113bd8e17bed6c7d9e0b8.jpg,28,20,person,22,7,27,19,1
train/2023-09-14-03-49-26-mp4_18_png.rf.106e47b9dcb2fb4e01a9c45df30e6802.jpg,30,22,person,16,4,24,19,1
train/meter-mp4_72_png.rf.b9e833f9e101cbeaaa5ef16000f5978f.jpg,30,22,person,12,8,20,19,1
train/2023-09-14-03-49-26-mp4_274_png.rf.4eb6b44e16ad3a3f15249649161f17fa.jpg,28,20,person,6,11,12,21,1
train/2023-09-14-03-49-26-mp4_274_png.rf.4eb6b44e16ad3a3f15249649161f17fa.jpg,28,20,person,14,10,18,20,1
train/2023-09-14-03-49-26-mp4_274_png.rf.4eb6b44e16ad3a3f15249649161f17fa.jpg,28,20,person,18,9,24,19,1
train/2023-09-11-05-33-46-mp4_32_png.rf.5abc7edddbc2ac70e8588cdef3777023.jpg,30,22,person,14,7,25,19,1
train/2023-09-14-03-49-26-mp4_323_png.rf.f4f4ecdee3a8fa0726c5319991328481.jpg,30,22,person,13,9,21,21,1
train/2023-09-11-05-33-46-mp4_180_png.rf.857af51d2d594ac41aede8f84e40e181.jpg,30,22,person,15,6,25,18,1
train/2023-09-14-03-49-26-mp4_160_png.rf.74d4edb3d8fc36f936fd05631c3cd1ab.jpg,32,24,person,16,4,23,15,1
train/2023-09-14-03-49-26-mp4_227_png.rf.e50277aeef9095cb861cbdf5b548ba37.jpg,32,24,person,20,3,26,14,1
train/2023-09-14-03-49-26-mp4_279_png.rf.29f8809ddbadf82a794702ff2f0012cf.jpg,30,22,person,13,9,17,20,1
train/2023-09-14-03-49-26-mp4_279_png.rf.29f8809ddbadf82a794702ff2f0012cf.jpg,30,22,person,6,8,11,20,1
train/2023-09-11-05-33-46-mp4_60_png.rf.2760399f2628ab39e2481ecf044b2acf.jpg,30,22,person,13,4,22,17,1
train/2023-09-14-03-49-26-mp4_203_png.rf.e8d8447564dea2d86680245c910f8145.jpg,32,24,person,19,5,25,17,1
train/2023-09-14-03-49-26-mp4_203_png.rf.e8d8447564dea2d86680245c910f8145.jpg,32,24,person,6,4,12,14,1
train/2023-09-14-03-49-26-mp4_141_png.rf.29eb5807f63a351894b9b595bd3a0822.jpg,32,24,person,14,5,21,17,1
train/2023-09-14-03-49-26-mp4_141_png.rf.29eb5807f63a351894b9b595bd3a0822.jpg,32,24,person,22,4,28,16,1
train/2023-09-14-03-49-26-mp4_241_png.rf.c8c9579ee03d73f2bef063f579e4341f.jpg,32,24,person,12,3,19,14,1
train/2023-09-14-03-49-26-mp4_241_png.rf.c8c9579ee03d73f2bef063f579e4341f.jpg,32,24,person,23,3,29,16,1
train/2023-09-14-03-49-26-mp4_219_png.rf.2a4f734620c5b4ed0aa379bc49b3652b.jpg,28,20,person,3,9,9,21,1
train/2023-09-14-03-49-26-mp4_219_png.rf.2a4f734620c5b4ed0aa379bc49b3652b.jpg,28,20,person,12,8,17,20,1
train/2023-09-11-05-33-46-mp4_49_png.rf.7716ecada2cec47529271183f22d32fb.jpg,30,22,person,12,4,22,17,1
train/2023-09-11-05-33-46-mp4_127_png.rf.5998707548606ddaac418b896fdd9bd8.jpg,32,24,person,12,3,22,17,1
train/2023-09-14-03-49-26-mp4_90_png.rf.315bc85863a8d8a078a541024545fb60.jpg,32,24,person,19,6,26,15,1
train/2-_1-mp4_89_png.rf.51a5854ff30d5388689442e30c412b4a.jpg,28,20,person,18,3,25,17,1
train/2023-09-14-03-49-26-mp4_277_png.rf.5474e927351cf46d0a8db4599af4c89a.jpg,28,20,person,13,2,18,11,1
train/2023-09-14-03-49-26-mp4_277_png.rf.5474e927351cf46d0a8db4599af4c89a.jpg,28,20,person,7,3,13,15,1
train/2023-09-14-03-49-26-mp4_86_png.rf.3049a386d740fc90c3baa1683234c7a0.jpg,32,24,person,20,5,27,15,1
train/2-_1-mp4_86_png.rf.6a897877a1688ba71248ebab5e17944f.jpg,30,22,person,7,3,14,16,1
train/2023-09-11-05-33-46-mp4_178_png.rf.85a60b534a0fa7b48dd25a7df794946c.jpg,32,24,person,10,4,19,18,1
train/2023-09-14-03-49-26-mp4_319_png.rf.62de9aa83ae67e193336b16f1e0b3794.jpg,30,22,person,18,6,25,19,1
train/2-_1-mp4_75_png.rf.accf208e21e9a9b4c29f9cb21d00c721.jpg,30,22,person,12,7,18,18,1
train/2-_1-mp4_75_png.rf.accf208e21e9a9b4c29f9cb21d00c721.jpg,30,22,person,8,7,14,20,1
train/2023-09-11-05-33-46-mp4_67_png.rf.0fc738a14111271d345e64a59a31e12d.jpg,30,22,person,7,5,17,22,1
train/2023-09-11-05-33-46-mp4_12_png.rf.e35e189bc007606b1f563872635cacec.jpg,30,22,person,4,1,31,23,1
train/2023-09-11-05-33-46-mp4_148_png.rf.132ee6128aca03c3188cbb2b4bd468f1.jpg,32,24,person,16,4,24,19,1
train/2023-09-11-05-33-46-mp4_77_png.rf.64d5a4f443343ce06f1f720a57132aa8.jpg,30,22,person,1,11,3,21,1
train/2023-09-14-03-49-26-mp4_235_png.rf.d0e1cbdde773cc6129d9a986c7c73a82.jpg,30,22,person,15,2,21,14,1
train/2023-09-14-03-49-26-mp4_235_png.rf.d0e1cbdde773cc6129d9a986c7c73a82.jpg,30,22,person,20,4,27,16,1
train/2023-09-14-03-49-26-mp4_215_png.rf.583cf1762e1037c96deb88b13834d03b.jpg,30,22,person,21,1,29,14,1
train/2023-09-14-03-49-26-mp4_215_png.rf.583cf1762e1037c96deb88b13834d03b.jpg,30,22,person,11,3,17,13,1
train/2023-09-14-03-49-26-mp4_296_png.rf.85acfd568547c16caf4f139f130995ca.jpg,28,20,person,9,7,17,20,1
train/2-_1-mp4_50_png.rf.9b2aca9562229799036fe3465bdd17f2.jpg,30,22,person,6,1,16,15,1
train/2-_1-mp4_113_png.rf.519f1047d35b54989ea5021314bf4f8a.jpg,30,22,person,9,9,17,18,1
train/2023-09-11-05-33-46-mp4_33_png.rf.92a48cbfca4bc7feae62559bf3801789.jpg,32,24,person,15,6,26,19,1
train/2023-09-11-05-33-46-mp4_49_png.rf.e2b846116169c7d3011e391bc45cdf90.jpg,28,22,person,8,4,18,17,1
train/2023-09-14-03-49-26-mp4_257_png.rf.26d512a215817d75db719d11562781ab.jpg,30,22,person,8,11,14,20,1
train/2023-09-14-03-49-26-mp4_257_png.rf.26d512a215817d75db719d11562781ab.jpg,30,22,person,24,8,31,23,1
train/2023-09-14-03-49-26-mp4_257_png.rf.26d512a215817d75db719d11562781ab.jpg,30,22,person,18,9,23,20,1
train/2023-09-11-05-33-46-mp4_28_png.rf.fe471223fd656bd27371897fdf349937.jpg,32,24,person,10,8,18,21,1
train/2-_1-mp4_96_png.rf.d5f44fcb766c8f040d57bdd03c7d9c38.jpg,30,22,person,9,8,19,18,1
train/2023-09-14-03-49-26-mp4_89_png.rf.c25b4604dabc1bf8e3a493db7015dbd7.jpg,28,20,person,6,10,11,19,1
train/2023-09-14-03-49-26-mp4_298_png.rf.366a09ca049659f25fe006960f8d499a.jpg,28,20,person,15,2,20,15,1
train/2023-09-14-03-49-26-mp4_102_png.rf.2e921149512d255da61e4b05bc9e6b31.jpg,28,20,person,8,1,14,14,1
train/2023-09-14-03-49-26-mp4_102_png.rf.2e921149512d255da61e4b05bc9e6b31.jpg,28,20,person,18,1,25,13,1
train/2023-09-14-03-49-26-mp4_215_png.rf.ebdcdebc9357267bcfe85d80c68c38bf.jpg,30,22,person,3,1,11,14,1
train/2023-09-14-03-49-26-mp4_215_png.rf.ebdcdebc9357267bcfe85d80c68c38bf.jpg,30,22,person,15,3,21,13,1
train/2023-09-14-03-49-26-mp4_94_png.rf.b6cac2015a60108bdb0574abec934ae9.jpg,32,24,person,19,5,24,14,1
train/2023-09-11-05-33-46-mp4_163_png.rf.44334494f6ac093ecef787875187e2bc.jpg,30,22,person,14,7,20,21,1
train/2023-09-14-03-49-26-mp4_122_png.rf.aae05cc33eba8ec682e6a3daec811d41.jpg,32,24,person,15,7,22,17,1
train/2023-09-14-03-49-26-mp4_122_png.rf.aae05cc33eba8ec682e6a3daec811d41.jpg,32,24,person,23,7,30,18,1
train/2023-09-11-05-33-46-mp4_72_png.rf.2161486842d717b834c98b32e430abb8.jpg,30,22,person,18,6,25,23,1
train/2023-09-11-05-33-46-mp4_48_png.rf.b9ff96c63d4c233077983b4d595bdc64.jpg,30,22,person,9,5,19,18,1
train/2023-09-14-03-49-26-mp4_279_png.rf.99b96440eb94618a159cb710da7910e7.jpg,30,22,person,16,4,20,15,1
train/2023-09-14-03-49-26-mp4_279_png.rf.99b96440eb94618a159cb710da7910e7.jpg,30,22,person,22,4,27,16,1
train/2023-09-11-05-33-46-mp4_43_png.rf.1df3a790bd07d10c8292d8966f61e89e.jpg,30,22,person,9,4,19,17,1
train/meter-mp4_22_png.rf.2c391dda09c556d53c8ce2a155bca097.jpg,30,22,person,8,8,26,23,1
train/2023-09-11-05-33-46-mp4_2_png.rf.cc59af31187f38b9520b42bce18e324f.jpg,32,24,person,13,4,27,19,1
train/2023-09-14-03-49-26-mp4_291_png.rf.5aa5207a3bf2b554fc1b16d27db7f47d.jpg,30,22,person,17,9,23,21,1
